customer_id,registration_date,age,gender,location,account_type,login_frequency,transaction_count,avg_transaction_amount,total_spent,customer_service_interaction_count,churn
5084bee0-8eaf-4356-a3e3-911c6accb7ff,2020-11-07,25,,Martinezhaven,checking,19,83,858.2,71230.6,2,0
334f442a-8edf-4b99-a22b-c584fd2a07ab,2020-08-04,51,,Wallfort,savings,30,403,613.82,247369.46,2,1
a85da662-369c-44ad-8a55-90067c37e0fb,2022-01-22,56,,Masontown,checking,24,22,546.85,12030.7,0,0
5c4d6f21-6846-4465-bbd9-f1dfd729cdba,2020-02-04,36,Female,North Dannyfurt,loan,9,490,557.49,273170.1,7,1
f1a36a88-c53e-4055-ac3f-ddf1055854ee,2021-11-18,67,Female,West Nicholas,checking,14,338,252.85,85463.3,4,0
3f93c993-9667-4495-b426-18e96b3acfc0,2024-11-13,22,Male,Jonesmouth,savings,28,306,757.3,231733.8,4,0
57b0b78c-d810-4d9d-a7c0-3d5ad059b555,2020-03-11,19,,New Mistyshire,savings,21,370,282.67,104587.9,1,1
418e3aaf-7bcb-4af5-a426-b3ddcfb21b37,2022-08-14,34,,Lake David,,27,273,823.93,224932.89,8,1
139ae2e1-3f90-47eb-a8ea-d91a4c05e573,2020-05-06,31,Male,West Kari,checking,27,84,257.94,21666.96,3,0
c5836381-4e36-40db-ac91-5b80c77ca44d,2025-01-27,25,Male,Lake Karlside,loan,30,46,242.65,11161.9,0,1
2ba665ad-4cb8-4e63-8c54-36639a74c7cc,2020-04-26,32,,Watsonport,checking,30,11,73.9,812.9,4,1
5439aae8-47d7-4c20-a643-8e387ca13aec,2020-01-08,68,,Kimberlymouth,,23,316,516.68,163270.88,8,0
f3571e25-9208-4978-bc7a-e14edd9f2775,2021-11-23,68,Female,Bryantport,,24,189,807.68,152651.52,6,1
b94e8ff8-c6b6-45e9-8edb-13c638e5e84b,2021-03-06,62,Male,Johnfort,loan,19,287,774.3,222224.1,9,0
16ac6dfb-a116-40c9-b314-2f5631d4764d,2023-05-18,32,,West Sara,,18,422,919.73,388126.06,9,0
b5f8bafb-b642-4a97-9e25-0f68e6928319,2024-08-14,68,Male,Branchport,savings,14,492,303.66,149400.72,9,1
90c82ed5-9ebb-45fc-8c6b-d5809bd79af4,2025-02-23,19,,Port Vanessa,loan,5,62,301.2,18674.4,7,0
48d590da-2384-4809-9ee0-f7b078d2a44a,2021-02-12,43,Female,North Adamfurt,savings,21,110,950.58,104563.8,5,0
fe2c8c40-6922-4b39-af18-416fcedd246e,2023-06-29,57,,North Jordan,savings,24,412,657.81,271017.72,9,0
30815316-a241-4fa4-a044-803036039c4c,2024-08-31,41,Female,Loganton,checking,27,207,536.77,111111.39,2,0
28a05dd8-12eb-4a74-a172-d4297f260c54,2022-04-06,22,,New Jill,checking,4,139,170.18,23655.02,2,0
4ff3dd9a-5617-4c01-b9fb-79c80905f2e4,2024-08-11,21,Male,Valeriemouth,,20,462,806.79,372736.98,8,0
0c3f68e5-7fb8-4959-b7a3-bca895157bd1,2023-08-14,34,Female,Lake Amy,savings,1,104,651.82,67789.28,1,1
c1f2c4bb-5268-486e-a7df-9ce9f2ebdc8c,2020-09-29,29,Male,Stephaniefurt,,30,496,898.92,445864.32,2,1
561cc1fa-478b-4871-ac5e-a16a1c74bb39,2021-08-19,55,Male,Stevenfort,loan,10,231,840.6,194178.6,10,0
ec859dbf-992d-4fe3-b247-7c96c10ae8fb,2023-01-15,36,,Stephaniefort,savings,30,182,638.3,116170.6,2,1
6fbc4887-29f1-4d83-930b-4c56b3fcf0f5,2024-02-04,35,Female,Port Kevinfort,,10,124,221.56,27473.44,3,0
6e357d8c-e025-4906-bbdf-149e56df9cad,2022-03-22,25,Male,North Christopher,savings,28,213,263.25,56072.25,8,1
3442d2dd-40c0-4a5b-b61d-afd3899d4a42,2020-03-21,18,,Port Alexanderstad,loan,5,440,753.76,331654.4,3,1
5d5f34ec-3b3e-4b7b-95fa-e26d237b9fde,2024-08-12,22,,Hillburgh,savings,19,462,477.08,220410.96,4,1
89b64da5-aa3c-4164-aca7-2307e8ff3695,2022-09-20,42,Female,East Jaime,checking,23,454,649.86,295036.44,8,1
b561c640-8136-4a5a-a2ea-8233ebf39071,2021-12-07,26,,Craigfurt,checking,9,255,753.32,192096.6,1,0
6059f471-f30c-4644-b27a-1d4c2d5e80eb,2023-06-26,68,Female,Sarahberg,checking,26,407,476.0,193732.0,4,1
5506bfb4-d1f1-4055-b888-2c13ce743b15,2021-03-01,32,Female,Brookefurt,,18,13,676.73,8797.49,3,0
9d851a2a-e3dd-48e2-bf87-8b57ca787873,2022-05-11,38,Female,Lake Parker,savings,16,406,879.11,356918.66,8,1
f3a09b4b-ff62-40af-94c6-b91ef6eea7ba,2024-11-08,23,,Lake Josephchester,savings,24,310,900.43,279133.3,5,1
ef8870a9-6009-49eb-a371-9ad8743f265d,2021-02-17,21,Female,South Gregory,loan,4,316,185.61,58652.76,6,0
665345e6-d9e0-474c-9b10-29f8322344d0,2023-07-15,51,,Port Kimberly,checking,24,342,146.58,50130.36,3,1
4d894225-0870-451f-80be-33e6ea01729e,2024-04-11,57,,Lake Brianberg,savings,3,68,782.24,53192.32,5,1
8b11246a-0bdf-4e0a-8cfb-4d7e03423cc3,2025-04-12,37,Female,North Pamelaview,checking,16,447,784.91,350854.77,10,0
5a1a6915-e537-45da-83a9-5253e7eba3e1,2020-11-25,47,Female,North Benjaminburgh,loan,24,474,263.92,125098.08,10,1
725365c0-c6f5-4082-a761-41893300e040,2023-09-23,36,,New Samuel,loan,2,102,628.41,64097.82,5,0
f4302337-a0df-495e-930d-3b65fad81150,2020-05-06,64,Male,Christopherville,checking,14,124,325.47,40358.28,8,1
9a4f98a4-216b-4144-b1b8-7db041a14b21,2022-01-12,23,,South Micheleview,checking,12,230,693.82,159578.6,7,0
b165fef8-5c43-4900-b54f-b9529f67eb4d,2022-08-01,33,Male,South Brendafort,,14,146,850.02,124102.92,0,1
8b4ca19e-5a31-4fb0-b59a-dc5c38085836,2024-11-08,70,Female,New Julia,,19,225,418.42,94144.5,2,0
366bb72d-aac8-4269-9ef9-747e8e022fdd,2023-05-06,35,,West Jenniferhaven,savings,19,109,362.03,39461.27,8,1
91c9f4d4-e6e7-4430-b578-6ed08d55ce9f,2023-02-06,19,,Port Sabrina,savings,28,34,950.97,32332.98,9,1
a3d531e6-c783-4e66-8bf5-5f639fe4e315,2023-09-02,27,Male,South Vanessa,loan,9,412,348.82,143713.84,8,1
dbe082ce-66d7-4fb8-82d3-312d9844813b,2020-10-28,52,Male,Williamsfort,checking,10,201,28.18,5664.18,0,0
9269affc-a36d-4308-8017-102f52f2b9ae,2020-08-11,34,Male,Ryanshire,,17,71,566.11,40193.81,6,0
bd69fa0e-19d0-4d8e-9b7a-1f0ca9107413,2024-04-08,64,Male,Brianburgh,loan,15,266,901.92,239910.72,9,0
c08c1f20-dd46-4bfb-a976-6bf969c9753c,2020-02-26,47,Male,West Jasonfort,savings,28,115,902.51,103788.65,1,1
0c354e46-23d9-416a-9557-b2f25731891c,2020-11-29,62,Male,West Scott,,11,436,70.75,30847.0,3,0
e1467329-9d9e-448a-8a90-e56ef8b15705,2023-06-12,57,Male,Lake Beth,savings,24,103,589.8,60749.4,8,0
ca8f6476-8cc1-4ac0-ae9f-8034fc9a0fd6,2021-04-27,21,,West John,,7,250,374.34,93585.0,10,1
dd741d29-1665-437a-87c1-8731b12b864d,2022-02-12,21,,Clarkborough,checking,1,79,832.7,65783.3,7,1
1d02d37c-ccee-4b51-8fcc-d211e9256f0f,2023-11-18,60,Female,North Emilyshire,,30,59,361.76,21343.84,4,0
1c77856c-e066-4596-b3ac-3d24e7e0654b,2023-11-05,52,Female,Lake Kristinmouth,loan,4,303,994.29,301269.87,10,1
a7a56749-a7d2-4be9-81da-39826ec9ee2f,2025-03-26,65,Female,New Sethmouth,checking,11,385,316.06,121683.1,9,0
a48b85fb-f5ac-4671-b096-864ed28402d1,2024-05-04,68,,South Antonioshire,loan,26,134,424.07,56825.38,5,0
7c8a09f8-89f0-4393-9e4f-210744fa614f,2020-01-08,50,Female,Jasmineview,checking,19,404,32.91,13295.64,9,0
020e0956-59db-4af0-9109-8a674627b63a,2023-06-15,36,,Wadehaven,,16,227,431.28,97900.56,0,1
bc609eee-0c75-47fb-bdc7-09e00ca8ab0e,2023-11-29,46,Male,East Aprilchester,loan,13,496,245.37,121703.52,6,1
be842c44-72dd-4799-8ece-9975ec48d852,2020-11-28,37,,West Alec,checking,24,139,963.94,133987.66,9,1
569ba570-b0b1-4b12-91a0-f28e963fc184,2025-03-07,63,Male,West Wayne,savings,6,234,278.61,65194.74,7,1
1515bd96-ccf7-4a99-80d6-b3da07b6c45e,2020-08-07,24,Female,Masonfurt,,2,148,85.83,12702.84,6,0
60b28f8b-b3f5-4900-b490-6c2e138a46f9,2020-06-21,26,,East Katherinestad,,14,157,808.1,126871.7,8,0
1dbe4e32-9658-48d1-9f31-3a3694058baa,2022-10-23,47,Female,Johnsview,checking,15,346,508.53,175951.38,4,1
80828d57-560a-42e2-8bb5-356fb0fd386a,2023-01-05,54,,Ryanmouth,,15,214,881.79,188703.06,1,1
3f3c89d4-899f-4083-8cab-cc24c93d53d4,2024-11-06,53,,North Carolside,,22,449,732.21,328762.29,2,1
fb9f7349-56eb-46a2-a211-b6c7ed22c90a,2025-01-16,59,Male,Turnershire,,30,164,372.83,61144.12,3,1
92044f4b-17dc-4a39-8290-1b7ae0470797,2024-04-07,35,,Andersonbury,savings,17,266,270.07,71838.62,8,0
52323568-4c88-4d98-a152-b61cfa38936f,2024-08-01,62,,Sparksshire,,7,382,562.77,214978.14,2,0
7a874db0-df65-4d44-a475-b4c1090e74b0,2024-09-25,34,Female,Meganhaven,loan,12,316,402.9,127316.4,1,1
14a74a16-368a-4711-8817-f3f9846e7df6,2024-03-09,31,Female,North Nathan,loan,30,185,541.11,100105.35,3,0
b3001496-4285-403b-808f-249ebc7c4bd7,2022-02-15,25,Female,North Daniellechester,savings,14,189,805.67,152271.63,1,1
f9b7f1f1-65b9-4a7b-8198-bf75173bc903,2020-10-22,39,,Wileyside,,30,252,560.22,141175.44,8,1
409563cc-ca0f-455e-8259-6d78bf275767,2022-06-10,58,Male,West Lisahaven,loan,15,200,880.15,176030.0,0,1
6ca936b9-ed20-4ed7-a379-ff2906fdecdd,2021-01-19,53,,North Davidmouth,loan,18,197,949.23,186998.31,1,1
6ea57d00-1e73-47e0-97d0-f157ba9607bb,2024-05-27,36,Male,East Jasonton,loan,30,272,312.36,84961.92,1,1
c6a3d0c1-0bf0-4a50-89cc-2104dd9f61a0,2024-06-30,32,Male,South Josephstad,loan,25,224,428.02,95876.48,1,1
c7b61e99-d81b-464d-92f5-dca8c22e765b,2024-05-02,52,Male,East Wesley,checking,5,105,884.45,92867.25,8,1
7bcf03d6-7507-440f-a141-7848dfeaeae0,2025-04-23,36,,Nataliestad,savings,5,296,450.75,133422.0,7,0
720194db-e2e9-4f3a-8b91-c3e52708736a,2021-05-08,43,Female,Port Jacob,checking,29,388,421.29,163460.52,2,1
763c8cdb-a9ca-4cc3-b871-c6344cbac80a,2022-10-28,19,Female,Jenniferland,checking,14,112,670.02,75042.24,7,0
fd460e56-b2e7-4e12-b14c-458ce13fab35,2025-01-23,63,,North Kellyfort,loan,5,461,568.54,262096.94,6,0
1c86c2c2-2e5f-41de-b1e3-a18d40c64159,2021-05-11,38,,West Brentmouth,savings,30,211,287.4,60641.4,7,0
c565c237-9a1c-418f-b017-ab04e441a0cd,2022-12-23,53,Female,Nelsonmouth,checking,16,393,56.43,22176.99,0,1
12bed820-8515-49b1-b475-901ef11e1dac,2024-06-01,69,,West Melaniefort,,8,419,26.63,11157.97,8,0
6b2c5f0f-5d26-4483-9c68-ad9820283ea5,2021-06-29,28,,Lake Johnchester,,20,28,122.64,3433.92,5,1
6ba2505f-43f9-47fa-89fc-e5a3ab322474,2020-04-24,39,,South Taylor,loan,10,402,553.91,222671.82,2,1
21c155ce-f5c9-47ce-89a2-b4a68331450d,2022-11-08,21,Female,Abigailfurt,,30,195,683.6,133302.0,6,0
3f9278b7-a4c2-47e0-8216-dcbdbdb850ae,2022-05-29,36,Female,Bradyborough,,5,46,613.14,28204.44,0,0
6e33fd20-2c29-4e03-87e9-a03be3ff01d8,2022-06-06,61,,South Kathryn,loan,17,287,609.06,174800.22,4,1
743858ef-3c2b-4182-8197-bd7b8877dba9,2021-06-20,55,,Allenburgh,checking,18,102,697.46,71140.92,1,0
d62a7670-443a-461b-b424-2884ce84b1fe,2025-06-25,43,,West Alexanderville,,1,114,352.04,40132.56,10,0
567c7a6b-f4b4-46ec-a973-3ee720e5f35d,2020-05-28,67,Male,Kristinport,savings,17,372,477.48,177622.56,7,1
20ffa090-e2e9-41c3-a912-20c95cf1c581,2022-09-15,19,Male,Port Amymouth,loan,8,428,84.83,36307.24,9,0
e846fe01-d011-483c-b91a-b6944b65f830,2023-08-16,28,Female,North Jennyburgh,loan,10,82,780.89,64032.98,1,0
eaecaaba-ad5f-405d-9fef-a02b40577eae,2020-05-22,32,Male,Port Maryborough,savings,29,358,330.3,118247.4,10,0
eba39f79-ce7d-4d26-927e-6e9ce2424c72,2024-02-11,54,Male,New Jonathan,loan,7,285,960.52,273748.2,6,1
3eb7af98-44fb-4a31-9c0b-392adfef2545,2023-09-21,53,,Lake Patricia,,27,301,932.2,280592.2,5,1
d452ba67-0b90-4a38-b03b-f0eec4c9d128,2021-08-28,22,Male,West Markland,savings,11,357,713.53,254730.21,5,0
0ec67270-5104-4eed-8f76-ab7be22f5ed8,2022-01-02,59,Female,West Brendaview,savings,2,100,471.48,47148.0,7,0
7c61534f-76b7-4a82-87c2-f2f1f70a038a,2021-04-05,30,Male,Danielshaven,,29,181,749.13,135592.53,0,1
950a21fc-bb5a-4dea-b53e-2a01c869ae02,2022-12-28,52,,Campbellmouth,,10,32,335.96,10750.72,2,0
47093bc8-d40a-457b-8ed2-059da1210dd3,2022-04-17,34,,Perezstad,,18,495,330.86,163775.7,2,0
b0b454b6-5526-4836-bec9-f6ef0b960feb,2022-01-26,35,Male,West Angelashire,loan,28,76,427.49,32489.24,3,0
1c4a25eb-9aaa-42b9-a2ff-231d83c808c3,2020-08-05,67,,New Kellyport,checking,24,411,16.68,6855.48,6,0
efb280ac-8726-4f89-97cb-dae2cf69c14e,2025-01-24,19,Female,Angelaburgh,loan,27,194,450.79,87453.26,9,1
459d3147-bf16-46e5-a692-43b693436fbe,2022-06-16,18,,New Michaelstad,,8,493,208.92,102997.56,8,1
998b9a57-ae03-4557-91e0-6ee1ca9a086e,2022-02-21,28,,Ryanland,checking,14,168,271.46,45605.28,10,1
a1b36c6b-f530-4a7e-bd38-a809d8ee598e,2020-11-09,19,Female,West Theresaburgh,loan,25,363,532.86,193428.18,9,0
2358f625-a13e-4784-ad30-9a8507444d97,2022-04-16,26,,South Rachel,,8,329,415.97,136854.13,6,1
f6c46bd8-80a5-43b7-9b79-ef0df3f4f904,2024-03-11,65,Male,Eileenstad,savings,3,382,910.78,347917.96,5,0
111e3587-7bbe-4678-bb43-0030f3f03489,2025-03-07,65,Female,Welchfort,loan,13,27,987.64,26666.28,6,1
f0c83ec6-7c14-46b9-9d77-e738310e30a7,2023-03-11,64,,North Margaret,,17,454,270.9,122988.6,7,0
0c0a670b-580a-4115-9b83-61a84530d6d8,2020-02-24,56,Female,Port Yvette,checking,23,351,955.46,335366.46,3,0
e72881b3-bd48-4f9e-9585-c49df0c95a8a,2020-08-19,61,,West Jasminetown,loan,3,69,930.1,64176.9,6,1
34e54ceb-a792-4bef-ac30-fe66a58b85a3,2021-05-22,67,Female,Collierfort,checking,3,118,849.89,100287.02,6,1
b8e41bbc-9758-4239-8f03-d71d80fd126f,2022-08-02,20,,New Sharon,checking,30,437,571.36,249684.32,0,1
4a64e134-a7fb-4601-8f7d-4f3675e4b971,2020-10-09,63,Female,Toddmouth,loan,4,276,473.07,130567.32,5,0
eb11b88a-5c5b-4f5e-a27e-54b6e7f982ce,2025-07-14,33,Male,Lake Cassidy,checking,20,132,367.36,48491.52,7,1
81937719-787a-43ec-b435-84281e2f1a31,2020-02-22,64,Female,Johnsonhaven,checking,7,102,210.83,21504.66,7,1
df7a1431-b512-4653-9656-ce18b416c500,2024-12-01,70,,Christopherland,savings,17,424,926.77,392950.48,5,0
47a8ddc6-1525-4831-aa0f-851bb15c40cc,2021-07-02,19,,Woodschester,checking,21,367,294.05,107916.35,7,1
6c0bad93-e324-466d-aded-b73c4a2170a9,2022-08-09,35,,South Danielle,loan,14,383,434.26,166321.58,7,0
75bc1eba-4223-4324-9c8a-0671f835b37e,2020-04-03,57,Male,New Martinland,loan,19,359,855.07,306970.13,10,1
5d55d825-b699-45bc-b031-76eeb456ea73,2022-02-22,24,Male,West Johnshire,checking,19,85,478.39,40663.15,9,0
92cdfa3a-2d90-404e-9204-70678b4ac958,2025-02-20,45,,Porterton,checking,27,223,788.23,175775.29,0,0
8084e673-99b0-4de8-a8cb-3556ae8bde6a,2025-04-03,34,,New Terri,loan,30,365,920.24,335887.6,2,0
71bcbbee-3470-4e5b-9a82-06d4564f31c1,2023-03-28,53,Male,Port Jeffreymouth,,1,213,10.0,2130.0,6,0
7988a13f-bcd2-479e-895f-c9d7fa3367d3,2021-05-26,58,,East Amandaberg,loan,13,481,503.4,242135.4,5,1
5efe7880-1a52-4e77-9d1c-0ed76f4438f2,2020-05-30,21,,Port Joel,loan,25,167,530.46,88586.82,10,0
ed67c798-78b6-4a8a-84cc-b9a820468bae,2024-07-14,27,Male,West Joelbury,loan,18,149,86.07,12824.43,7,0
1a52dd02-2d73-4681-877a-6dd5677ceca6,2021-05-03,53,,North David,checking,26,14,231.98,3247.72,10,1
78825e2b-1a92-46f7-8a19-a9d49d58b1d6,2023-03-27,48,,Stephaniebury,checking,5,458,199.9,91554.2,3,0
41ecaea8-7606-4fad-9009-a5213c02d4d7,2021-11-10,59,,Michealshire,,11,89,732.38,65181.82,10,1
0a5cd19c-cad9-483b-870a-25a6913bce28,2024-09-14,18,Female,Michelleville,savings,15,381,413.95,157714.95,0,0
5ed2bc4a-a07c-4094-93e2-0edae1585061,2024-08-27,58,Female,Nathanielview,loan,30,426,484.21,206273.46,3,0
df248b3e-c712-4518-9eda-01c856a9a9f3,2024-06-01,25,Female,Esparzaside,,10,295,651.26,192121.7,10,0
d3c3e1c6-7476-4ec6-a078-789e948145b2,2022-03-31,37,,Wendyville,savings,20,337,341.65,115136.05,6,0
77ded011-9b60-4c67-9676-6783d7e0959f,2021-05-25,38,Male,Rhondaborough,checking,10,435,804.53,349970.55,1,1
b00d11b2-8854-42c9-b21f-a509fb103f48,2020-09-26,45,Male,New David,loan,10,280,278.57,77999.6,4,1
3c7f2978-bb59-42d6-8b51-5305c5d88d95,2023-01-31,37,Male,Andersonville,checking,18,84,826.18,69399.12,9,0
41bb0f22-dc31-4a16-8069-87e73c0f0793,2025-06-05,61,Male,Andrewberg,loan,3,489,512.62,250671.18,4,0
ac977931-7508-4856-8c93-52ed8d088104,2022-11-07,31,Male,North Thomas,savings,26,396,560.81,222080.76,9,1
5f1c7c0c-0c4b-425e-8019-ea249db9828e,2020-07-29,25,,Thomaschester,,28,345,93.45,32240.25,7,0
67137003-7865-4a25-8761-5d58837d79a9,2025-03-09,24,,New Brianachester,,13,420,762.69,320329.8,7,1
a4064bf6-b9aa-45e0-bab3-a2a76f824776,2024-10-05,44,,Mistybury,savings,13,327,98.67,32265.09,8,1
922f16ae-929a-40a7-b6c6-281599c25e7f,2023-09-15,61,Male,South Larry,,13,394,649.97,256088.18,2,0
1c9e8e1e-614a-4423-9dde-8c20465bd914,2021-02-20,24,Female,Gordonview,savings,22,444,822.82,365332.08,9,1
c182b73d-596c-47ee-b63a-d95844582d2a,2024-09-05,62,Male,East Victor,savings,19,214,754.07,161370.98,4,1
28124f04-1187-4352-93ef-fc923e991cce,2022-05-30,43,Female,Harrisview,loan,28,228,377.54,86079.12,5,0
2aa744b8-2f11-4e14-8361-aca027898e86,2022-11-11,51,,New Melissa,checking,1,433,151.6,65642.8,4,1
c4b2a4ad-5255-48dd-b7d2-a9d6c128bdac,2020-03-06,61,,Christinechester,savings,14,450,500.21,225094.5,6,1
d211aab1-475b-4408-ba2d-13e3cbb7935e,2023-05-04,47,Female,Smithchester,loan,7,65,520.63,33840.95,6,0
5e0e5e79-9010-4a6b-9d93-da9c2244b1b5,2024-03-13,61,Male,New Jonathanborough,,26,296,184.12,54499.52,5,1
5e3b72ca-aba8-4499-bf31-e077c9c88bc1,2022-11-03,37,,South Davidtown,loan,30,97,824.06,79933.82,0,0
d1134ff1-b455-48c3-a9ef-fccc8df81380,2021-03-26,58,Female,West Nicholaston,checking,18,379,510.73,193566.67,1,1
02484097-f2ec-429f-9766-bd2cb9a7c57b,2024-09-24,50,Female,East Stephaniefurt,loan,18,348,705.41,245482.68,5,1
74458fbf-7184-4e37-b3e0-9c8f7bbb1501,2024-05-07,37,,East Kenneth,savings,29,375,855.94,320977.5,4,0
61a5bf3f-4029-4707-ae34-5702b28756be,2020-09-20,47,Female,Lake Davidburgh,,9,11,978.72,10765.92,6,1
a75b8f87-68d7-445a-97aa-e1b2cf5ced04,2020-05-26,49,,Nancytown,loan,22,280,629.43,176240.4,5,0
f607343f-5257-41ca-a3ba-83686d6bad3d,2022-05-06,57,Male,Melissaberg,loan,5,423,524.53,221876.19,0,0
36531902-d23c-44bc-a865-1bb4e4ca4e4a,2023-03-19,25,Male,Schneidertown,,27,257,289.41,74378.37,10,0
4b6916f9-f614-4644-9a21-601e687e62a0,2024-11-04,32,,Christopherton,checking,13,115,689.61,79305.15,4,1
9ade6746-5834-474d-8261-dc267338ecfb,2024-12-23,19,Male,Port Melissa,loan,5,342,184.98,63263.16,5,1
737366d5-6b4f-4e68-8b03-16725106a808,2023-02-13,21,,Bradleychester,loan,5,204,92.23,18814.92,4,0
8739e489-548e-41b0-a4de-b710e38528fb,2024-01-27,41,,Bettyhaven,,11,194,785.06,152301.64,5,1
78511860-3b3f-4429-a678-99a4a4e4a5af,2025-01-10,67,Male,North Deniseside,checking,10,131,100.1,13113.1,5,0
fa5ed9bf-0ad3-4c06-8f43-98fa3220eba9,2025-05-30,21,Female,New Michael,loan,19,300,915.09,274527.0,7,1
2681ef38-f142-4652-8a5b-bd8a76f131bc,2020-10-20,70,,North Claireberg,savings,24,27,731.15,19741.05,9,1
09dd9bac-be20-4560-b3b5-33813c43ad49,2025-02-25,62,Female,West Heathershire,loan,7,472,401.15,189342.8,8,1
d620b5b1-1487-4774-b41b-396220538dfa,2025-02-23,57,Female,New Rebecca,loan,1,69,97.88,6753.72,3,1
35242798-20d3-4565-ac3f-c7dc4c9bc972,2024-09-24,34,Female,Taylorport,loan,1,44,644.96,28378.24,9,1
585c0d55-12b5-42d5-ba96-621733085f66,2025-05-15,23,,East Angelica,checking,4,225,608.79,136977.75,0,1
47552005-c4ed-4afd-8ff7-2b9fbe176b32,2021-02-18,35,,Jonathanville,loan,6,96,163.83,15727.68,7,0
a3d659db-340d-41d6-bf84-edb9eb1c96ed,2021-01-20,52,Male,Hickschester,,13,206,327.74,67514.44,4,1
e1556c14-3aeb-486d-9792-a1dd96abd2ac,2025-02-20,46,Female,West Andrealand,,17,181,685.1,124003.1,4,0
db49e243-1511-46b3-8037-480f1f37f73a,2025-05-24,40,Male,Waltonville,loan,22,60,35.88,2152.8,4,1
f98bcd9d-b3b5-4c7d-aefb-aea5b5f93820,2021-11-06,57,Male,Georgeberg,savings,27,398,389.17,154889.66,0,1
77da508d-8bc0-4340-bb1f-e3fff211f8b4,2021-07-31,67,,North John,checking,8,387,627.68,242912.16,8,0
b0be9820-6278-442b-9df0-968588fac6a1,2022-01-29,46,Female,New Alexander,savings,2,142,862.25,122439.5,0,1
9a953323-9cec-4801-8786-46c63f5c8edb,2023-10-01,55,,Port Kaylatown,,19,427,632.77,270192.79,7,0
17e21ca4-6dc3-460f-adc9-317a3d2dafc7,2020-12-16,46,,New Juanton,,10,13,555.63,7223.19,1,1
c7bffb8b-720d-4516-b9a2-c582ed89b564,2022-10-02,48,Male,Shannonmouth,checking,3,102,398.74,40671.48,9,0
085e9005-72c1-4ce2-b98b-fe4d966803e4,2021-08-30,34,,New Darryl,loan,18,104,25.29,2630.16,3,1
0694bb10-0571-4e41-8100-4f2ab8ac4cb7,2025-02-23,42,Female,Lake Katherine,savings,27,422,471.13,198816.86,8,1
168fe419-316e-4c4e-a80a-4e863c101cb2,2021-11-07,26,,Danielbury,savings,8,91,61.76,5620.16,0,0
5c97c339-59d8-4ebb-b91d-8b5545cbfdc5,2021-05-11,55,,Mahoneymouth,loan,13,216,17.96,3879.36,8,1
d1ce28c4-8897-42e2-8f93-34ad45d0c803,2024-11-02,63,Female,West April,checking,17,43,299.71,12887.53,1,0
dad31cad-1da7-49bb-8621-e324953aadcb,2024-05-01,32,,Michaelchester,loan,30,188,158.37,29773.56,3,1
3a443c36-b69c-4427-8788-e41e934dd08b,2023-01-27,25,,New Lindsay,,9,27,684.56,18483.12,9,0
328729f5-32bb-4b33-be72-122e415ef916,2021-11-24,52,,East Davidville,savings,4,254,26.26,6670.04,0,1
c74aef4d-92e0-470c-a89b-db9fcfacb0d4,2024-03-19,23,,Danieltown,loan,3,87,398.84,34699.08,8,0
14ffc68d-8290-4b7c-ab5a-1056102ebf9a,2023-11-24,32,Female,Torresview,savings,27,478,312.62,149432.36,7,0
9d551705-ac57-4fd1-bbad-53385a28130a,2021-03-16,60,Female,Mccarthyville,checking,5,16,409.78,6556.48,8,1
b173a903-e217-4a70-be1d-523ab344a618,2021-07-05,28,Male,Mikeburgh,checking,2,225,542.15,121983.75,10,1
4cc3b943-a771-4f31-a145-ba6788d63df7,2025-05-16,64,,Angelaberg,checking,10,19,625.8,11890.2,1,1
8167b9d5-7721-466f-ac2c-86e93094cf61,2024-06-09,42,Male,Costaville,checking,5,414,64.54,26719.56,1,1
754ecb3f-be21-4d0e-9732-327589989063,2024-11-27,53,,New Seanport,,2,27,658.82,17788.14,5,1
7791cdf6-29d7-418e-b30a-f74ad09ea20e,2023-04-16,25,,Robinsonfort,,22,81,59.61,4828.41,6,1
cc876b76-4dd7-4014-a6c6-4d34f0f7c658,2025-04-20,70,,New Brad,savings,14,85,804.95,68420.75,6,0
5683b2a2-d009-4b9c-a3bc-32f59118c846,2024-03-10,38,Female,East Alexander,,5,83,117.41,9745.03,10,0
823c55de-ea78-4368-8f6c-abfe187c144c,2020-06-27,58,Male,Emilymouth,checking,5,475,767.29,364462.75,3,1
2cf0bc3e-e264-44fe-aaac-495197503149,2021-08-06,42,,Colestad,loan,17,498,354.97,176775.06,9,0
e0507c73-304f-4fa3-84a3-59969b2d183a,2024-09-08,20,Male,Andersonburgh,savings,20,15,302.22,4533.3,7,0
ce336aa2-2025-4318-a71d-bf90794d5fd1,2023-05-24,34,Female,Benjaminport,loan,30,342,440.73,150729.66,5,1
a64ed689-ca83-430c-968a-2a82c8931ba5,2020-04-16,34,Male,Port Shelby,checking,2,153,846.73,129549.69,10,0
33cb3e61-01c1-43e6-9914-352ef3d1b1b4,2021-07-09,31,Male,Stephenfurt,loan,19,339,867.46,294068.94,5,1
291806f2-1dc7-421f-a8af-6b1c3cb34919,2022-02-15,44,Female,West Raymond,checking,18,256,813.35,208217.6,6,1
07e257d3-857f-4547-88b0-46c213e850d4,2024-05-01,30,,Port Danieltown,,9,362,300.48,108773.76,10,0
1ee03ec8-4183-4f10-b3ee-2e450afdf0b1,2023-02-15,70,Male,Lake Kevinmouth,savings,16,14,62.45,874.3,4,0
